%
% Comments go after a '%' sign.
%
%
% Relation: Dreams
%
%
% Attributes: 12     Instances: 16800
%
%

@relation Dreams

@attribute '0' numeric
@attribute 'Gender' numeric
@attribute 'Male' numeric
@attribute 'Animal' numeric
@attribute 'Friends' numeric
@attribute 'Family' numeric
@attribute 'Dead&Imaginary' numeric
@attribute 'Aggression/Friendliness' numeric
@attribute 'A/CIndex' numeric
@attribute 'F/CIndex' numeric
@attribute 'S/CIndex' numeric
@attribute 'NegativeEmotions' numeric

@data
19155,0.0,0.666666667,0.25,0.166666667,0.166666667,0.0,1.0,0.125,0.0,0.0,1.0
10739,1.0,0.625,0.0,0.0,0.2,0.0,0.2,0.0133333333,0.030303030272727273,0.0,1.0
10952,1.0,0.333333333,0.08,0.0,0.130434783,0.0,1.0,0.004,0.0,0.0,1.0
742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
176,1.0,0.333333333,0.0,0.230769231,0.153846154,0.0,1.0,0.015384615400000003,0.0,0.0,0.0
12859,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.03125,1.0
17753,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,1.0
15853,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.022727272727272728,0.0,1.0
19259,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0125,0.03409090909090909,0.0,0.0
14234,0.0,1.0,0.166666667,0.0,0.6,0.0,0.0,0.0166666667,0.015151515181818181,0.0,0.0
10723,1.0,0.333333333,0.222222222,0.0,0.0,0.0,1.0,0.022222222200000002,0.020202020181818183,0.013888888875,1.0
8057,1.0,0.0,0.0,0.25,0.25,0.0,1.0,0.05,0.045454545454545456,0.0,1.0
4807,1.0,0.25,0.0,0.0,0.142857143,0.0,0.0,0.0,0.012987013,0.0,0.0
18981,0.0,0.25,0.0,0.1,0.1,0.0,1.0,0.010000000000000002,0.009090909090909092,0.0,0.0
2390,1.0,0.333333333,0.0,0.047619048,0.047619048,0.0,0.0,0.0,0.025974026,0.02976190475,1.0
18655,0.0,0.666666667,0.166666667,0.0,0.2,0.0,0.0,0.0,0.0,0.020833333375,0.0
14081,0.0,0.875,0.0,0.117647059,0.0,0.0,1.0,0.0176470588,0.0,0.0,0.5
15828,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
15915,1.0,1.0,0.0,0.0,0.333333333,0.0,1.0,0.16666666670000002,0.0,0.0,0.0
6897,1.0,0.5,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,0.0,0.0
381,1.0,0.454545455,0.046511628,0.12195122,0.243902439,0.0,0.5,0.0023255814,0.006342494727272727,0.0,1.0
16297,1.0,0.5,0.0,0.0625,0.0625,0.0,0.666666667,0.018750000000000003,0.011363636363636364,0.0234375,0.0
5297,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,1.0
5268,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.09090909090909091,0.0,1.0
14004,0.0,0.25,0.0,0.0,0.5,0.0,0.857142857,0.07500000000000001,0.011363636363636364,0.0,1.0
7387,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
17719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
16359,1.0,0.5,0.153846154,0.0,0.0,0.0,0.5,0.08461538460000001,0.055944055909090906,0.05769230775,0.5
19171,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.125,0.0
6556,1.0,0.4,0.0,0.166666667,0.055555556,0.0,0.0,0.0055555556,0.005050505090909091,0.0069444445,0.5
6164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.09090909090909091,0.125,0.0
3467,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.18181818181818182,0.125,1.0
6340,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
4405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333300000004,0.0,0.0,1.0
10806,1.0,0.285714286,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0
14553,0.0,0.5,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.030303030272727273,0.125,1.0
18423,0.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.0166666667,0.0,0.0,1.0
5468,1.0,0.8,0.0,0.285714286,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0
984,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.0666666667,0.06060606063636364,0.125,1.0
439,1.0,0.333333333,0.0,0.25,0.375,0.0,1.0,0.037500000000000006,0.0,0.0,1.0
20154,0.0,0.0,0.090909091,0.0,0.1,0.0,0.818181818,0.12727272730000003,0.03305785127272727,0.0,0.333333333
3781,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.045454545454545456,0.0625,1.0
12213,1.0,0.5,0.0,0.111111111,0.111111111,0.0,0.0,0.0,0.020202020181818183,0.0,1.0
7109,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.033333333300000004,0.0,0.0,0.0
429,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
19471,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.033333333300000004,0.030303030272727273,0.0,1.0
9861,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.16666666670000002,0.030303030272727273,0.041666666625,0.0
19362,1.0,1.0,0.0,0.25,0.0,0.0,0.75,0.07500000000000001,0.022727272727272728,0.0,1.0
12865,1.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.033333333300000004,0.06060606063636364,0.041666666625,1.0
16887,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.16666666670000002,0.0,0.0,1.0
15257,1.0,0.5,0.0,0.166666667,0.0,0.0,0.75,0.05,0.030303030272727273,0.0,0.0
4881,1.0,0.666666667,0.0,0.0,0.285714286,0.0,0.25,0.0285714286,0.05194805190909091,0.017857142875,0.5
13454,0.0,0.571428571,0.142857143,0.166666667,0.083333333,0.0,1.0,0.05,0.0,0.0,0.0
5143,0.0,0.333333333,0.0,0.0,0.428571429,0.0,0.5,0.0142857143,0.012987013,0.03571428575,0.0
10675,1.0,0.444444444,0.0,0.055555556,0.222222222,0.0,0.0,0.0055555556,0.0,0.0,1.0
8114,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,1.0,0.5,0.111111111,0.0,0.375,0.0,0.0,0.044444444400000005,0.0,0.0,1.0
8958,1.0,1.0,0.25,0.166666667,0.0,0.0,0.666666667,0.025,0.011363636363636364,0.015625,0.0
6956,1.0,0.0,0.0,0.0,0.4,0.0,0.333333333,0.04000000000000001,0.09090909090909091,0.0,1.0
17388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5836,1.0,0.0,0.0,0.2,0.4,0.0,0.0,0.020000000000000004,0.0,0.0,1.0
18859,0.0,0.666666667,0.0,0.2,0.4,0.0,1.0,0.08000000000000002,0.0,0.0,1.0
903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8510,1.0,0.6,0.0,0.1,0.0,0.0,0.0,0.010000000000000002,0.0,0.025,0.0
15757,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.010000000000000002,0.0,0.0,1.0
7286,1.0,0.5,0.0,0.0,0.181818182,0.0,0.571428571,0.12727272730000003,0.04958677681818182,0.011363636375,0.909090909
15561,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.1,0.045454545454545456,0.0,0.666666667
5800,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.025,0.045454545454545456,0.0,0.0
5689,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0
10994,1.0,0.5,0.0,0.0,0.333333333,0.0,0.0,0.0666666667,0.0,0.0,1.0
2991,1.0,0.6,0.153846154,0.090909091,0.090909091,0.0,0.0,0.0,0.006993007000000001,0.009615384625,0.0
366,1.0,0.0,0.076923077,0.0,0.083333333,0.0,0.0,0.0,0.0,0.009615384625,0.0
11200,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.025,0.5
5511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
3079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212118181818,0.041666666625,0.0
19811,0.0,0.0,0.166666667,0.2,0.4,0.0,0.0,0.0166666667,0.13636363636363635,0.0625,1.0
3016,1.0,0.6,0.0,0.166666667,0.166666667,0.0,0.0,0.0166666667,0.030303030272727273,0.041666666625,0.0
18532,0.0,0.58974359,0.0875,0.082191781,0.178082192,0.0,0.0,0.0,0.0,0.0,0.0
6753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13857,0.0,0.875,0.0,0.148148148,0.037037037,0.0,0.0,0.0,0.006734006727272728,0.0,0.0
4988,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0
1653,1.0,0.5,0.0,0.25,0.0,0.0,1.0,0.05,0.0,0.03125,1.0
17307,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.045454545454545456,0.0,0.0
14726,0.0,1.0,0.0,0.0,0.25,0.0,0.857142857,0.15000000000000002,0.022727272727272728,0.3125,1.0
6612,1.0,0.5,0.0,0.083333333,0.5,0.0,1.0,0.0416666667,0.022727272727272728,0.0,0.8
12892,1.0,1.0,0.2,0.0,0.25,0.0,0.0,0.0,0.03636363636363637,0.0,0.0
8692,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,0.09090909090909091,0.0,1.0
1206,1.0,0.666666667,0.083333333,0.0,0.272727273,0.0,0.888888889,0.0833333333,0.022727272727272728,0.010416666625,0.666666667
14059,0.0,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0
9712,1.0,0.5,0.0,0.0,0.25,0.0,1.0,0.025,0.0,0.0,0.0
9881,1.0,0.5,0.0,0.0,0.333333333,0.0,1.0,0.033333333300000004,0.0,0.0,0.0
18801,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.16666666670000002,0.0,0.0,1.0
1486,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0
11941,1.0,1.0,0.0,0.0,0.166666667,0.0,1.0,0.0666666667,0.015151515181818181,0.0,0.0
13631,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.07500000000000001,0.022727272727272728,0.0,1.0
6173,0.0,0.0,0.0,0.0,0.375,0.0,0.5,0.0625,0.05681818181818182,0.0,0.333333333
85,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.18000000000000002,0.0,0.0,1.0
6909,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.1,0.018181818181818184,0.0,0.0
167,1.0,0.666666667,0.0,0.066666667,0.133333333,0.0,1.0,0.0133333333,0.006060606090909091,0.0,0.0
20912,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.13636363636363635,0.0,0.0
6892,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.1,0.18181818181818182,0.125,1.0
8889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0
16668,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.5,0.0666666667,0.12121212118181818,0.125,0.0
20938,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0
20512,1.0,0.333333333,0.0,0.125,0.0,0.0,0.285714286,0.07500000000000001,0.06818181818181818,0.0625,1.0
3372,1.0,0.666666667,0.0,0.222222222,0.222222222,0.0,1.0,0.044444444400000005,0.0,0.0,1.0
753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,1.0
1418,1.0,0.5,0.071428571,0.076923077,0.230769231,0.0,0.0,0.0,0.006493506454545455,0.0,0.0
14556,0.0,0.0,0.166666667,0.0,0.2,0.0,0.666666667,0.033333333300000004,0.015151515181818181,0.020833333375,0.0
2254,1.0,0.0,0.0,0.0,0.6,0.0,0.5,0.04000000000000001,0.03636363636363637,0.0,1.0
4063,1.0,0.5,0.111111111,0.1875,0.1875,0.0,0.0,0.0055555556,0.005050505090909091,0.03472222225,0.0
18181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666670000002,0.0,0.0,0.0
20626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0
6216,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.30000000000000004,0.18181818181818182,0.125,1.0
10946,1.0,0.5,0.0,0.0,0.083333333,0.0,0.75,0.033333333300000004,0.030303030272727273,0.020833333375,1.0
8193,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.09090909090909091,0.125,0.0
4244,1.0,0.333333333,0.083333333,0.0,0.181818182,0.0,1.0,0.0083333333,0.0,0.0,1.0
14959,0.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0125,0.0,0.0,0.666666667
2438,1.0,0.714285714,0.052631579,0.055555556,0.277777778,0.0,0.0,0.0052631579,0.004784689,0.006578947375,0.0
13285,0.0,1.0,0.0,0.375,0.0,0.0,1.0,0.125,0.0,0.0,0.0
2069,1.0,0.333333333,0.0,0.0,0.0,0.0,0.571428571,0.17500000000000002,0.06818181818181818,0.0625,1.0
19238,0.0,0.5,0.0,0.0,0.333333333,0.0,0.666666667,0.0666666667,0.06060606063636364,0.0,1.0
8056,1.0,0.8,0.0,0.0,0.4,0.0,1.0,0.04000000000000001,0.0,0.0,0.0
5224,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.033333333300000004,0.06060606063636364,0.0,0.0
14492,0.0,0.666666667,0.0,0.1,0.1,0.0,0.0,0.0,0.03636363636363637,0.0,0.0
18112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.0,1.0
8126,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1078,1.0,0.25,0.0,0.0,0.166666667,0.0,0.428571429,0.05,0.1060606060909091,0.0,0.833333333
14194,0.0,1.0,0.0,0.142857143,0.142857143,0.0,0.0,0.0,0.10389610390909092,0.03571428575,1.0
2175,1.0,0.454545455,0.0,0.066666667,0.133333333,0.0,0.4,0.0166666667,0.015151515181818181,0.0125,0.333333333
4125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0
624,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,1.0,0.0,0.0,0.0,0.2,0.0,0.5,0.13999999999999999,0.14545454545454548,0.0,1.0
16494,0.0,0.0,0.333333333,0.0,0.5,0.0,0.666666667,0.0666666667,0.09090909090909091,0.0,1.0
10312,1.0,0.0,0.125,0.142857143,0.142857143,0.0,0.0,0.025,0.0,0.0,0.0
6024,1.0,0.2,0.0,0.1,0.3,0.0,1.0,0.04000000000000001,0.0,0.0,0.0
4105,1.0,0.5,0.0,0.0,0.307692308,0.0,1.0,0.0384615385,0.0,0.0,0.8
8765,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0
3550,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.1,0.09090909090909091,0.0,1.0
7578,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0
18820,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.09090909090909091,0.0625,1.0
147,1.0,1.0,0.181818182,0.0,0.222222222,0.0,1.0,0.0727272727,0.016528925636363635,0.0,1.0
8815,1.0,0.0,0.0,0.2,0.0,0.0,0.571428571,0.08000000000000002,0.05454545454545454,0.075,1.0
11778,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,1.0
9948,1.0,0.285714286,0.083333333,0.0,0.0,0.0,0.0,0.025,0.015151515181818181,0.0,0.0
19127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0
11809,1.0,0.666666667,0.125,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,1.0
1354,1.0,0.571428571,0.0,0.0,0.0,0.0,1.0,0.0214285714,0.0,0.0,1.0
6478,1.0,0.4,0.071428571,0.076923077,0.153846154,0.0,0.411764706,0.1071428571,0.07142857145454547,0.08928571425,1.0
7530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17544,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,0.0,0.0
14375,0.0,1.0,0.083333333,0.272727273,0.0,0.0,0.0,0.0,0.030303030272727273,0.0,1.0
14040,0.0,0.333333333,0.071428571,0.230769231,0.0,0.0,0.0,0.0071428571,0.025974026,0.0,0.0
17406,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
9059,1.0,0.5,0.0,0.0,0.333333333,0.0,0.333333333,0.033333333300000004,0.06060606063636364,0.0,1.0
18627,0.0,0.375,0.0,0.125,0.125,0.0,1.0,0.0125,0.0,0.0,0.0
13241,0.0,0.333333333,0.142857143,0.333333333,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0
1083,1.0,0.5,0.0,0.142857143,0.142857143,0.0,0.5,0.0571428571,0.05194805190909091,0.053571428625,1.0
3604,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.06818181818181818,0.0625,0.0
13055,1.0,0.666666667,0.0,0.142857143,0.285714286,0.0,0.0,0.042857142900000006,0.012987013,0.0,0.5
6863,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0
20966,1.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.1,0.030303030272727273,0.0,0.0
8377,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.033333333300000004,0.030303030272727273,0.0,0.0
991,1.0,0.666666667,0.0,0.5,0.0,0.0,0.4,0.07500000000000001,0.09090909090909091,0.0625,0.0
2447,1.0,0.0,0.153846154,0.090909091,0.090909091,0.0,1.0,0.0692307692,0.0,0.0,0.8
1887,1.0,0.714285714,0.086956522,0.142857143,0.238095238,0.0,1.0,0.0695652174,0.04347826090909091,0.03804347825,0.75
16338,1.0,0.333333333,0.214285714,0.0,0.181818182,0.0,0.833333333,0.0642857143,0.03246753245454545,0.017857142875,0.666666667
12184,1.0,0.333333333,0.166666667,0.0,0.2,0.0,0.6,0.0833333333,0.030303030272727273,0.020833333375,1.0
11008,1.0,0.545454545,0.0,0.02173913,0.043478261,0.0,1.0,0.002173913,0.0,0.00271739125,0.0
16718,0.0,0.4,0.166666667,0.0,0.066666667,0.0,0.5,0.0388888889,0.050505050545454545,0.0555555555,0.4
13124,0.0,0.75,0.0,0.285714286,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0
8527,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.08000000000000002,0.0,0.05,0.0
13792,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
905,1.0,0.5,0.0,0.2,0.1,0.0,0.666666667,0.04000000000000001,0.02727272727272727,0.0,0.0
15720,1.0,0.0,0.444444444,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
16375,1.0,1.0,0.142857143,0.0,0.0,0.0,0.0,0.0285714286,0.0,0.0,1.0
18776,0.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.05,0.06060606063636364,0.020833333375,1.0
5489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030272727273,0.0,1.0
14587,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.05,0.0,0.0,1.0
11616,1.0,0.0,0.0,0.0,0.142857143,0.0,0.333333333,0.0142857143,0.025974026,0.053571428625,1.0
18363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.033333333300000004,0.0,0.0,1.0
15365,1.0,0.6,0.222222222,0.142857143,0.285714286,0.0,0.0,0.011111111100000001,0.0,0.0,0.0
11678,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666625,0.0
17760,1.0,0.5,0.0,0.222222222,0.111111111,0.0,0.0,0.0,0.020202020181818183,0.0,0.0
3102,1.0,1.0,0.166666667,0.2,0.0,0.0,0.0,0.0,0.06060606063636364,0.0,0.0
17191,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
517,1.0,1.0,0.083333333,0.272727273,0.272727273,0.0,0.0,0.0083333333,0.007575757545454545,0.0,1.0
4051,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.05,0.09090909090909091,0.25,0.6
20708,1.0,0.4,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7568,1.0,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.03636363636363637,0.0,0.0
10927,1.0,0.333333333,0.2,0.0,0.25,0.0,0.0,0.0,0.018181818181818184,0.0,0.0
11386,1.0,1.0,0.0,0.0,0.2,0.0,0.666666667,0.06,0.018181818181818184,0.025,1.0
15418,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0142857143,0.012987013,0.0,0.0
10711,1.0,0.333333333,0.0,0.0,0.5,0.0,1.0,0.025,0.0,0.0,0.0
10172,1.0,0.5,0.0,0.0,0.142857143,0.0,1.0,0.042857142900000006,0.012987013,0.0,1.0
8977,1.0,0.333333333,0.0,0.076923077,0.153846154,0.0,0.5,0.007692307700000001,0.020979021,0.0,1.0
19866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,1.0,0.5,0.0,0.4,0.0,0.0,0.666666667,0.08000000000000002,0.03636363636363637,0.0,1.0
15786,1.0,0.5,0.0,0.0,0.181818182,0.0,1.0,0.0181818182,0.016528925636363635,0.011363636375,0.666666667
11195,1.0,0.485294118,0.045454545,0.053571429,0.136904762,0.0,0.666666667,0.0022727273,0.0015495868181818182,0.0,1.0
7870,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.025,0.022727272727272728,0.0,1.0
8019,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.033333333300000004,0.030303030272727273,0.0,0.0
5100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0
15119,1.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.011363636363636364,0.0,0.0
8404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.125,0.0
20870,1.0,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.022727272727272728,0.03125,0.0
6891,1.0,0.166666667,0.0625,0.066666667,0.266666667,0.0,1.0,0.00625,0.005681818181818182,0.0,1.0
10840,1.0,0.0,0.222222222,0.0,0.0,0.0,0.777777778,0.1,0.030303030272727273,0.02777777775,1.0
11798,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.018181818181818184,0.075,0.0
6842,1.0,0.166666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
13600,0.0,1.0,0.0,0.0,0.25,0.0,0.333333333,0.07500000000000001,0.09090909090909091,0.0625,1.0
3107,1.0,0.5,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.025,1.0
2006,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.033333333300000004,0.06060606063636364,0.0,0.666666667
19479,1.0,0.666666667,0.0,0.285714286,0.428571429,0.0,0.0,0.0,0.0,0.0,1.0
5384,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0666666667,0.12121212118181818,0.125,0.0
10360,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606063636364,0.041666666625,0.0
2733,1.0,0.666666667,0.2,0.25,0.75,0.0,1.0,0.1,0.0,0.025,0.0
16189,1.0,0.666666667,0.272727273,0.0,0.125,0.0,1.0,0.0454545455,0.04132231409090909,0.011363636375,1.0
7639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0
16513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11187,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.045454545454545456,0.0625,0.0
1693,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.07500000000000001,0.0,0.03125,1.0
13687,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.033333333300000004,0.0,0.0,0.0
6433,1.0,0.285714286,0.066666667,0.071428571,0.285714286,0.0,0.857142857,0.06,0.01212121209090909,0.0,0.8
4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
17701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
12495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,1.0
14494,0.0,0.333333333,0.0,0.166666667,0.333333333,0.0,0.0,0.033333333300000004,0.0,0.020833333375,0.0
3289,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.08000000000000002,0.05454545454545454,0.025,1.0
18241,0.0,0.5,0.25,0.333333333,0.333333333,0.0,1.0,0.1,0.022727272727272728,0.0,0.666666667
2499,1.0,0.25,0.0,0.125,0.1875,0.0,1.0,0.03125,0.005681818181818182,0.0,0.833333333
20680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13784,0.0,0.25,0.0,0.0,0.166666667,0.0,1.0,0.0666666667,0.0,0.0,0.0
12223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
17068,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.17500000000000002,0.0,0.0,1.0
8956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333,0.0,0.0,1.0
10907,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.0,1.0
17621,1.0,0.333333333,0.0,0.166666667,0.166666667,0.0,0.5,0.0666666667,0.045454545454545456,0.0,1.0
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5272,0.0,0.333333333,0.111111111,0.1875,0.125,0.0,0.666666667,0.0277777778,0.025252525272727273,0.0,0.5
12783,1.0,0.6,0.0,0.0,0.444444444,0.0,0.75,0.033333333300000004,0.020202020181818183,0.013888888875,1.0
18049,0.0,0.5,0.0,0.2,0.4,0.0,1.0,0.08000000000000002,0.0,0.0,0.0
2574,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0
16442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,1.0
15842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
4220,1.0,0.333333333,0.0,0.117647059,0.235294118,0.0,0.428571429,0.0235294118,0.021390374363636364,0.0,0.0
5861,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.09090909090909091,0.0,1.0
7212,1.0,0.7,0.0,0.041666667,0.208333333,0.0,0.714285714,0.020833333300000003,0.011363636363636364,0.0,0.333333333
